customer_id,purchase_date,amount
CUST0635,2024-01-17,73.2
CUST0376,2024-04-12,423.97
CUST0975,2024-07-23,193.1
CUST0699,2024-06-02,257.91
CUST0270,2024-01-16,30.91
CUST0660,2024-12-01,373.11
CUST0251,2024-01-07,412.41
CUST0009,2024-10-12,428.0
CUST0298,2024-06-21,87.52
CUST0409,2024-11-23,119.3
CUST0896,2024-05-08,337.88
CUST0358,2024-05-06,239.56
CUST0548,2024-05-06,63.47
CUST0185,2024-11-05,459.56
CUST0945,2024-06-10,386.43
CUST0205,2024-06-08,171.07
CUST0325,2024-07-08,498.25
CUST0498,2024-09-13,354.12
CUST0488,2024-11-02,146.4
CUST0040,2024-03-26,86.31
CUST0482,2024-10-17,323.71
CUST0328,2024-03-15,25.35
CUST0616,2024-06-19,40.58
CUST0828,2024-06-28,396.88
CUST0485,2024-09-12,36.5
CUST0889,2024-12-19,476.8
CUST0701,2024-05-28,142.23
CUST0651,2024-10-01,50.96
CUST0071,2024-08-12,208.48
CUST0306,2024-01-01,231.2
CUST0430,2024-04-06,114.91
CUST0915,2024-08-20,100.2
CUST0056,2024-11-13,448.53
CUST0439,2024-07-08,482.05
CUST0305,2024-10-07,107.32
CUST0965,2024-05-30,246.0
CUST0549,2024-01-13,394.09
CUST0989,2024-01-09,224.02
CUST0935,2024-01-11,289.46
CUST0843,2024-12-25,284.85
CUST0916,2024-02-29,107.29
CUST0741,2024-01-24,293.46
CUST0149,2024-07-18,335.39
CUST0844,2024-07-21,16.95
CUST0919,2024-05-10,467.57
CUST0512,2024-07-21,65.67
CUST0994,2024-01-20,209.13
CUST0534,2024-12-29,494.24
CUST0966,2024-10-27,320.8
CUST0655,2024-03-09,57.75
CUST0224,2024-09-25,215.89
CUST0560,2024-10-06,304.46
CUST0222,2024-07-05,112.78
CUST0196,2024-01-18,292.65
CUST0015,2024-06-24,408.75
CUST0017,2024-07-29,449.36
CUST0515,2024-10-28,352.67
CUST0665,2024-05-11,212.89
CUST0361,2024-07-03,415.81
CUST0437,2024-04-07,487.29
CUST0344,2024-11-02,463.91
CUST0470,2024-05-25,192.83
CUST0567,2024-03-01,89.7
CUST0447,2024-06-18,149.66
CUST0676,2024-01-13,343.34
CUST0650,2024-08-07,354.03
CUST0961,2024-11-10,497.73
CUST0826,2024-11-07,53.92
CUST0017,2024-02-19,466.92
CUST0107,2024-04-20,377.47
CUST0639,2024-03-27,58.85
CUST0455,2024-04-17,294.8
CUST0034,2024-01-24,152.05
CUST0431,2024-09-13,119.21
CUST0466,2024-03-23,196.73
CUST0201,2024-05-04,475.77
CUST0360,2024-05-07,212.34
CUST0841,2024-02-04,354.88
CUST0759,2024-06-11,13.73
CUST0384,2024-09-07,258.7
CUST0275,2024-01-28,139.6
CUST0859,2024-06-01,339.92
CUST0005,2024-06-01,26.01
CUST0027,2024-10-13,397.35
CUST0861,2024-04-09,411.82
CUST0615,2024-07-21,174.19
CUST0983,2024-03-13,496.49
CUST0248,2024-03-21,487.01
CUST0198,2024-02-19,325.77
CUST0849,2024-12-04,402.65
CUST0592,2024-05-25,73.15
CUST0652,2024-06-14,488.9
CUST0178,2024-06-07,453.04
CUST0530,2024-10-10,224.33
CUST0102,2024-01-02,402.57
CUST0517,2024-10-31,319.41
CUST0804,2024-06-13,423.09
CUST0643,2024-08-19,420.3
CUST0163,2024-07-18,109.84
CUST0096,2024-12-17,224.34
CUST0644,2024-03-02,84.99
CUST0633,2024-01-03,276.4
CUST0996,2024-11-20,290.18
CUST0026,2024-10-25,491.87
CUST0650,2024-02-11,391.02
CUST0192,2024-08-30,329.74
CUST0228,2024-07-31,104.98
CUST0861,2024-08-27,365.89
CUST0827,2024-06-20,387.49
CUST0676,2024-12-04,144.73
CUST0958,2024-10-18,317.44
CUST0654,2024-03-09,434.8
CUST0114,2024-05-09,464.33
CUST0126,2024-11-06,79.5
CUST0269,2024-09-29,55.46
CUST0507,2024-06-28,457.23
CUST0213,2024-06-13,59.33
CUST0815,2024-12-19,212.74
CUST0499,2024-02-14,47.39
CUST0704,2024-05-30,193.87
CUST0322,2024-02-10,455.07
CUST0828,2024-10-09,98.11
CUST0011,2024-09-30,333.24
CUST0647,2024-02-24,428.86
CUST0121,2024-07-08,496.93
CUST0496,2024-02-20,304.0
CUST0006,2024-10-10,265.66
CUST0261,2024-10-29,104.49
CUST0031,2024-03-31,21.29
CUST0525,2024-10-13,115.99
CUST0374,2024-11-02,450.3
CUST0031,2024-07-16,77.9
CUST0086,2024-01-11,470.53
CUST0275,2024-08-12,245.97
CUST0977,2024-11-13,180.79
CUST0565,2024-02-01,154.22
CUST0764,2024-04-21,223.67
CUST0970,2024-06-09,461.95
CUST0257,2024-10-03,106.96
CUST0867,2024-08-09,481.32
CUST0106,2024-03-07,398.65
CUST0602,2024-07-24,91.17
CUST0211,2024-04-25,222.4
CUST0457,2024-05-28,302.2
CUST0279,2024-07-20,315.23
CUST0622,2024-06-17,220.36
CUST0581,2024-07-03,193.24
CUST0648,2024-11-28,230.21
CUST0911,2024-12-13,479.47
CUST0260,2024-03-05,210.81
CUST0619,2024-02-04,475.69
CUST0544,2024-07-03,205.17
CUST0118,2024-09-29,406.43
CUST0440,2024-09-26,185.29
CUST0075,2024-09-11,331.91
CUST0381,2024-10-17,391.96
CUST0126,2024-12-26,166.11
CUST0012,2024-07-15,114.75
CUST0582,2024-07-19,450.38
CUST0576,2024-11-27,198.94
CUST0617,2024-09-13,268.36
CUST0106,2024-03-18,146.24
CUST0623,2024-01-22,46.66
CUST0915,2024-02-04,216.66
CUST0775,2024-05-22,165.71
CUST0328,2024-09-20,106.59
CUST0822,2024-04-22,254.34
CUST0282,2024-05-29,68.44
CUST0464,2024-10-04,304.7
CUST0606,2024-06-17,125.85
CUST0022,2024-08-07,18.74
CUST0803,2024-03-11,494.1
CUST0934,2024-05-08,149.34
CUST0862,2024-06-07,28.13
CUST0547,2024-04-04,29.17
CUST0661,2024-12-22,44.03
CUST0098,2024-06-01,364.39
CUST0282,2024-07-21,379.31
CUST0410,2024-11-20,282.66
CUST0321,2024-04-22,310.04
CUST0403,2024-07-31,351.26
CUST0466,2024-04-22,425.85
CUST0991,2024-10-29,423.11
CUST0961,2024-02-18,60.34
CUST0230,2024-12-06,414.47
CUST0143,2024-11-07,496.83
CUST0883,2024-01-13,364.88
CUST0232,2024-10-04,53.13
CUST0742,2024-06-25,409.91
CUST0551,2024-12-28,467.71
CUST0889,2024-12-04,137.25
CUST0804,2024-12-08,64.29
CUST0970,2024-07-28,46.77
CUST0338,2024-01-13,310.25
CUST0832,2024-06-19,142.26
CUST0175,2024-10-21,295.89
CUST0123,2024-10-27,166.47
CUST0152,2024-03-06,445.02
CUST0990,2024-06-02,322.08
CUST0685,2024-10-29,265.66
CUST0247,2024-03-10,244.18
CUST0502,2024-08-09,167.74
CUST0749,2024-04-27,120.66
CUST0271,2024-08-01,358.58
CUST0362,2024-03-20,419.42
CUST0249,2024-01-28,327.1
CUST0877,2024-09-16,350.53
CUST0077,2024-04-21,39.53
CUST0014,2024-01-22,115.91
CUST0839,2024-06-16,102.08
CUST0108,2024-07-09,112.24
CUST0605,2024-04-04,261.82
CUST0321,2024-07-24,357.17
CUST0672,2024-10-13,425.43
CUST0109,2024-10-25,117.2
CUST0373,2024-06-16,487.78
CUST0889,2024-02-17,261.6
CUST0799,2024-06-09,102.1
CUST0285,2024-05-28,90.46
CUST0315,2024-03-10,327.71
CUST0151,2024-05-08,439.34
CUST0763,2024-11-04,127.88
CUST0916,2024-05-09,101.64
CUST0030,2024-05-01,334.32
CUST0464,2024-07-03,140.13
CUST0950,2024-03-24,51.19
CUST0442,2024-09-13,83.8
CUST0515,2024-05-24,258.88
CUST0055,2024-05-19,143.57
CUST0101,2024-12-05,327.82
CUST0750,2024-05-28,105.03
CUST0194,2024-06-07,96.56
CUST0283,2024-04-03,307.65
CUST0532,2024-05-23,63.5
CUST0052,2024-02-04,131.98
CUST0114,2024-09-09,66.44
CUST0917,2024-12-12,291.86
CUST0245,2024-11-27,270.74
CUST0283,2024-09-06,442.47
CUST0717,2024-06-06,202.03
CUST0104,2024-09-09,369.62
CUST0901,2024-01-11,141.45
CUST0211,2024-10-04,395.01
CUST0356,2024-02-08,151.12
CUST0611,2024-08-05,369.6
CUST0097,2024-09-27,256.59
CUST0718,2024-02-16,243.61
CUST0313,2024-01-13,126.92
CUST0323,2024-01-17,44.03
CUST0192,2024-07-13,450.94
CUST0146,2024-12-24,336.36
CUST0439,2024-07-12,20.21
CUST0998,2024-08-17,441.82
CUST0175,2024-01-18,382.53
CUST0010,2024-03-01,182.55
CUST0486,2024-03-07,10.49
CUST0895,2024-08-26,241.56
CUST0047,2024-12-22,287.96
CUST0298,2024-09-05,267.38
CUST0172,2024-10-16,389.88
CUST0103,2024-07-28,403.91
CUST0344,2024-05-13,250.42
CUST0360,2024-03-26,136.1
CUST0499,2024-08-23,188.5
CUST0014,2024-07-03,157.56
CUST0342,2024-04-09,389.52
CUST0878,2024-02-29,247.33
CUST0277,2024-01-14,264.46
CUST0656,2024-12-20,82.47
CUST0421,2024-09-09,333.09
CUST0146,2024-07-01,253.94
CUST0251,2024-03-10,373.1
CUST0997,2024-05-24,186.12
CUST0763,2024-11-15,104.98
CUST0978,2024-06-20,322.98
CUST0989,2024-08-12,439.8
CUST0696,2024-03-27,450.62
CUST0461,2024-04-05,95.73
CUST0933,2024-01-18,180.93
CUST0340,2024-06-13,298.68
CUST0968,2024-08-11,161.57
CUST0043,2024-03-09,264.84
CUST0352,2024-02-21,70.25
CUST0815,2024-05-12,287.66
CUST0812,2024-07-06,151.32
CUST0993,2024-12-26,254.47
CUST0702,2024-10-16,238.5
CUST0154,2024-04-07,483.67
CUST0639,2024-03-20,335.52
CUST0311,2024-04-25,151.25
CUST0819,2024-08-02,17.64
CUST0042,2024-09-10,148.68
CUST0608,2024-10-28,36.06
CUST0314,2024-12-28,220.86
CUST0677,2024-12-30,34.45
CUST0142,2024-07-04,440.57
CUST0805,2024-04-17,336.01
CUST0788,2024-03-18,85.97
CUST0089,2024-08-14,79.9
CUST0751,2024-09-21,221.7
CUST0941,2024-11-19,152.49
CUST0033,2024-05-02,467.14
CUST0255,2024-01-18,322.15
CUST0433,2024-06-09,483.78
CUST0101,2024-08-19,460.9
CUST0612,2024-07-24,94.92
CUST0447,2024-01-18,439.21
CUST0824,2024-03-09,78.2
CUST0787,2024-09-19,132.51
CUST0427,2024-03-22,107.77
CUST0313,2024-11-17,155.69
CUST0950,2024-02-13,235.97
CUST0188,2024-06-21,393.38
CUST0854,2024-05-21,57.06
CUST0540,2024-05-18,350.13
CUST0516,2024-01-15,359.17
CUST0480,2024-07-02,219.56
CUST0431,2024-06-03,236.03
CUST0935,2024-03-19,22.95
CUST0786,2024-05-29,53.33
CUST0144,2024-02-20,454.36
CUST0806,2024-08-28,294.36
CUST0383,2024-10-26,314.24
CUST0922,2024-03-16,440.12
CUST0055,2024-06-12,71.71
CUST0687,2024-12-27,236.78
CUST0782,2024-04-09,235.51
CUST0056,2024-11-17,36.8
CUST0850,2024-02-02,62.45
CUST0609,2024-11-11,412.75
CUST0580,2024-04-28,348.39
CUST0886,2024-11-29,69.51
CUST0599,2024-01-20,260.3
CUST0735,2024-12-03,353.77
CUST0529,2024-10-18,285.4
CUST0991,2024-04-21,76.84
CUST0917,2024-01-20,323.44
CUST0159,2024-07-29,317.84
CUST0737,2024-12-27,404.75
CUST0639,2024-01-13,108.34
CUST0069,2024-12-30,84.98
CUST0902,2024-10-30,264.71
CUST0254,2024-09-17,60.77
CUST0026,2024-04-16,227.47
CUST0057,2024-10-29,156.96
CUST0496,2024-09-27,411.93
CUST0862,2024-03-26,137.53
CUST0628,2024-01-17,225.17
CUST0674,2024-02-19,70.37
CUST0150,2024-02-09,20.61
CUST0146,2024-01-29,127.93
CUST0524,2024-01-07,277.87
CUST0488,2024-04-29,152.12
CUST0684,2024-11-09,479.95
CUST0505,2024-06-25,337.17
CUST0401,2024-06-16,351.85
CUST0110,2024-05-07,214.28
CUST0436,2024-10-16,23.71
CUST0469,2024-10-30,286.46
CUST0012,2024-03-08,158.35
CUST0661,2024-02-01,447.68
CUST0635,2024-05-17,30.89
CUST0929,2024-07-02,481.77
CUST0480,2024-05-10,145.68
CUST0163,2024-06-30,255.31
CUST0882,2024-04-17,113.28
CUST0925,2024-01-04,267.28
CUST0526,2024-11-28,95.5
CUST0156,2024-07-03,331.41
CUST0577,2024-07-10,235.15
CUST0880,2024-10-20,146.39
CUST0781,2024-01-28,158.44
CUST0404,2024-11-26,458.92
CUST0661,2024-04-27,194.5
CUST0484,2024-02-24,332.9
CUST0590,2024-01-03,464.43
CUST0795,2024-01-28,267.46
CUST0133,2024-01-08,168.8
CUST0979,2024-03-08,180.57
CUST0633,2024-06-07,43.11
CUST0031,2024-10-10,123.54
CUST0682,2024-11-06,254.72
CUST0696,2024-05-01,168.59
CUST0238,2024-08-31,61.66
CUST0902,2024-10-02,366.8
CUST0394,2024-05-29,461.96
CUST0064,2024-02-21,132.74
CUST0039,2024-11-23,226.35
CUST0384,2024-02-24,319.33
CUST0031,2024-10-02,167.37
CUST0716,2024-05-14,195.04
CUST0653,2024-03-12,282.67
CUST0201,2024-08-23,250.64
CUST0696,2024-08-06,120.49
CUST0760,2024-10-09,222.69
CUST0542,2024-09-23,52.15
CUST0025,2024-02-12,480.32
CUST0099,2024-09-17,26.29
CUST0144,2024-12-28,186.18
CUST0418,2024-03-15,277.82
CUST0074,2024-07-09,100.8
CUST0748,2024-02-06,268.8
CUST0195,2024-09-15,289.48
CUST0486,2024-04-18,182.53
CUST0634,2024-03-19,428.18
CUST0821,2024-11-26,225.05
CUST0641,2024-06-21,438.25
CUST0583,2024-11-20,72.32
CUST0530,2024-07-31,59.45
CUST0511,2024-09-03,35.22
CUST0554,2024-07-14,21.05
CUST0842,2024-08-04,461.91
CUST0258,2024-06-14,354.6
CUST0070,2024-10-11,484.38
CUST0077,2024-04-01,291.92
CUST0874,2024-04-09,466.59
CUST0513,2024-07-24,205.62
CUST0059,2024-03-26,351.78
CUST0114,2024-03-07,240.78
CUST0940,2024-08-18,330.08
CUST0034,2024-07-10,216.49
CUST0206,2024-07-12,445.13
CUST0061,2024-10-20,110.07
CUST0837,2024-07-15,462.85
CUST0680,2024-11-29,125.45
CUST0075,2024-03-17,453.12
CUST0720,2024-12-12,179.46
CUST0073,2024-05-31,303.09
CUST0628,2024-11-19,444.88
CUST0491,2024-10-25,142.55
CUST0043,2024-11-07,27.44
CUST0520,2024-09-06,328.67
CUST0442,2024-04-30,158.67
CUST0871,2024-09-05,20.51
CUST0057,2024-12-17,389.07
CUST0831,2024-09-21,271.75
CUST0881,2024-06-19,344.15
CUST0756,2024-12-21,280.72
CUST0054,2024-06-15,385.18
CUST0713,2024-10-27,220.56
CUST0438,2024-03-24,77.51
CUST0449,2024-10-31,449.6
CUST0926,2024-06-25,182.38
CUST0352,2024-05-21,459.85
CUST0244,2024-09-03,55.08
CUST0011,2024-09-05,212.4
CUST0771,2024-03-31,288.34
CUST0822,2024-12-23,437.9
CUST0256,2024-12-01,47.54
CUST0130,2024-05-20,98.49
CUST0045,2024-07-23,181.34
CUST0671,2024-08-27,499.06
CUST0133,2024-02-24,204.93
CUST0674,2024-10-29,331.73
CUST0079,2024-08-24,469.8
CUST0211,2024-04-21,355.58
CUST0833,2024-07-01,449.84
CUST0880,2024-09-09,227.34
CUST0310,2024-06-26,392.3
CUST0300,2024-01-31,129.66
CUST0915,2024-08-16,166.24
CUST0555,2024-04-17,61.15
CUST0355,2024-06-03,355.7
CUST0637,2024-04-26,147.09
CUST0209,2024-10-21,422.3
CUST0534,2024-09-03,159.42
CUST0567,2024-09-14,70.15
CUST0743,2024-10-19,27.58
CUST0241,2024-01-08,225.74
CUST0783,2024-05-12,476.99
CUST0022,2024-04-19,419.8
CUST0277,2024-08-10,298.24
CUST0308,2024-11-17,39.26
CUST0876,2024-02-22,198.13
CUST0020,2024-06-18,198.48
CUST0046,2024-09-07,110.81
CUST0189,2024-01-28,221.23
CUST0054,2024-01-27,159.52
CUST0555,2024-07-05,469.24
CUST0932,2024-02-23,379.69
CUST0345,2024-08-18,407.02
CUST0606,2024-09-11,381.05
CUST0350,2024-02-16,222.7
CUST0438,2024-12-01,405.62
CUST0567,2024-06-15,476.71
CUST0955,2024-01-18,150.84
CUST0961,2024-04-01,237.12
CUST0587,2024-03-15,386.82
CUST0267,2024-10-08,480.55
CUST0479,2024-08-31,74.62
CUST0016,2024-08-09,401.8
CUST0974,2024-08-12,51.91
CUST0256,2024-03-28,154.95
CUST0585,2024-06-11,28.92
CUST0281,2024-06-28,141.69
CUST0257,2024-01-31,407.03
CUST0623,2024-12-24,70.91
CUST0583,2024-01-27,167.28
CUST0271,2024-09-30,227.47
CUST0018,2024-05-19,14.35
CUST0038,2024-06-30,245.3
CUST0865,2024-03-21,116.74
CUST0060,2024-03-09,470.03
CUST0284,2024-02-22,280.21
CUST0977,2024-11-28,225.82
CUST0265,2024-08-11,137.17
CUST0507,2024-10-26,121.44
CUST0179,2024-10-16,436.91
CUST0672,2024-12-05,124.01
CUST0671,2024-12-11,100.29
CUST0519,2024-05-19,294.15
CUST0043,2024-03-22,361.51
CUST0063,2024-08-20,487.89
CUST0017,2024-01-18,424.02
CUST0870,2024-07-03,274.82
CUST0046,2024-02-27,125.0
CUST0112,2024-11-21,258.4
CUST0116,2024-04-13,47.95
CUST0209,2024-07-17,289.48
CUST0850,2024-01-17,213.83
CUST0658,2024-05-26,439.17
CUST0147,2024-12-18,170.0
CUST0808,2024-06-29,174.14
CUST0418,2024-02-01,193.61
CUST0966,2024-08-02,314.74
CUST0165,2024-06-25,31.86
CUST0953,2024-10-15,456.82
CUST0027,2024-11-06,308.43
CUST0828,2024-07-23,260.29
CUST0800,2024-04-14,393.9
CUST0730,2024-07-07,470.57
CUST0388,2024-03-07,25.97
CUST0744,2024-10-15,196.73
CUST0665,2024-11-20,478.04
CUST0982,2024-09-07,287.05
CUST0589,2024-02-12,278.63
CUST0429,2024-03-30,369.19
CUST0868,2024-04-04,401.12
CUST0622,2024-05-03,333.01
CUST0533,2024-05-19,165.3
CUST0200,2024-03-11,153.6
CUST0250,2024-07-15,129.11
CUST0787,2024-06-28,123.14
CUST0323,2024-11-01,349.61
CUST0456,2024-06-04,187.32
CUST0361,2024-03-19,257.77
CUST0937,2024-06-28,330.13
CUST0620,2024-09-04,229.99
CUST0429,2024-09-04,288.98
CUST0847,2024-10-27,463.6
CUST0251,2024-06-05,340.31
CUST0682,2024-10-21,306.72
CUST0815,2024-08-06,177.37
CUST0121,2024-11-19,210.17
CUST0518,2024-10-16,292.25
CUST0648,2024-09-20,450.94
CUST0898,2024-05-12,17.6
CUST0124,2024-05-30,139.05
CUST0568,2024-01-01,465.76
CUST0761,2024-11-09,71.93
CUST0035,2024-05-24,21.73
CUST0171,2024-11-23,74.87
CUST0888,2024-04-03,460.13
CUST0926,2024-05-28,183.64
CUST0412,2024-01-09,282.9
CUST0730,2024-08-02,68.32
CUST0919,2024-07-11,299.82
CUST0632,2024-11-05,497.13
CUST0047,2024-11-23,371.99
CUST0364,2024-05-15,456.23
CUST0646,2024-05-14,372.94
CUST0447,2024-08-04,381.25
CUST0717,2024-10-23,369.39
CUST0742,2024-03-04,459.01
CUST0960,2024-04-14,51.06
CUST0918,2024-12-27,300.84
CUST0379,2024-01-20,328.21
CUST0389,2024-07-19,224.91
CUST0521,2024-03-04,146.86
CUST0792,2024-11-11,123.81
CUST0506,2024-07-09,33.66
CUST0531,2024-04-06,294.12
CUST0865,2024-05-26,149.78
CUST0394,2024-07-20,381.08
CUST0977,2024-10-18,30.55
CUST0968,2024-09-14,220.96
CUST0285,2024-03-11,441.0
CUST0322,2024-11-10,180.2
CUST0170,2024-10-31,151.04
CUST0499,2024-05-20,119.58
CUST0174,2024-08-05,470.21
CUST0266,2024-02-24,379.2
CUST0947,2024-09-03,336.55
CUST0145,2024-11-11,111.35
CUST0859,2024-04-14,379.88
CUST0029,2024-02-28,452.25
CUST0983,2024-03-29,273.58
CUST0200,2024-12-27,249.3
CUST0843,2024-12-17,191.07
CUST0289,2024-03-13,218.99
CUST0456,2024-04-08,71.83
CUST0465,2024-08-01,459.82
CUST0734,2024-01-04,460.4
CUST0123,2024-05-17,445.55
CUST0506,2024-08-18,52.56
CUST0141,2024-08-10,368.5
CUST0120,2024-07-02,403.78
CUST0763,2024-09-08,366.41
CUST0335,2024-10-11,258.46
CUST0283,2024-05-12,319.01
CUST0526,2024-01-21,390.75
CUST0724,2024-01-13,164.26
CUST0947,2024-12-11,222.36
CUST0955,2024-01-04,399.16
CUST0326,2024-09-24,422.3
CUST0677,2024-02-14,27.46
CUST0650,2024-02-13,13.91
CUST0141,2024-03-05,194.34
CUST0966,2024-09-09,339.94
CUST0272,2024-05-04,84.2
CUST0834,2024-09-26,369.44
CUST0290,2024-10-24,107.3
CUST0897,2024-11-15,475.91
CUST0878,2024-09-12,11.57
CUST0069,2024-04-23,283.29
CUST0214,2024-01-02,97.28
CUST0429,2024-01-13,138.91
CUST0390,2024-02-11,296.11
CUST0654,2024-07-05,247.27
CUST0673,2024-09-29,440.17
CUST0861,2024-09-03,438.77
CUST0685,2024-04-26,250.21
CUST0646,2024-06-13,302.94
CUST0557,2024-04-28,154.75
CUST0225,2024-11-03,481.83
CUST0919,2024-08-05,215.6
CUST0458,2024-07-17,131.22
CUST0436,2024-11-01,96.34
CUST0980,2024-07-20,333.7
CUST0356,2024-01-09,205.06
CUST0132,2024-04-27,421.66
CUST0885,2024-04-24,304.52
CUST0704,2024-09-01,24.19
CUST0275,2024-04-15,115.4
CUST0872,2024-06-04,39.79
CUST0791,2024-07-18,138.19
CUST0326,2024-06-03,201.78
CUST0453,2024-05-27,205.35
CUST0935,2024-12-03,141.48
CUST0746,2024-09-09,176.52
CUST0839,2024-12-07,161.17
CUST0420,2024-09-08,290.53
CUST0171,2024-03-31,111.04
CUST0641,2024-11-04,474.46
CUST0629,2024-02-22,171.55
CUST0620,2024-03-29,19.76
CUST0740,2024-12-20,403.18
CUST0093,2024-01-05,173.31
CUST0362,2024-03-22,41.1
CUST0051,2024-04-09,113.13
CUST0549,2024-09-20,492.76
CUST0859,2024-03-31,203.81
CUST0736,2024-09-04,152.19
CUST0166,2024-06-22,172.44
CUST0221,2024-03-22,369.33
CUST0963,2024-12-24,27.68
CUST0021,2024-04-05,60.24
CUST0408,2024-04-26,30.72
CUST0290,2024-07-29,21.88
CUST0647,2024-01-13,131.18
CUST0279,2024-10-28,408.37
CUST0387,2024-01-30,206.37
CUST0838,2024-08-14,432.37
CUST0079,2024-11-23,257.21
CUST0721,2024-06-01,19.88
CUST0761,2024-03-28,306.39
CUST0156,2024-11-12,370.58
CUST0812,2024-06-13,105.2
CUST0621,2024-07-24,394.54
CUST0436,2024-04-12,374.31
CUST0310,2024-08-12,234.86
CUST0103,2024-08-17,484.94
CUST0591,2024-05-03,194.52
CUST0440,2024-11-13,118.9
CUST0417,2024-03-18,146.49
CUST0292,2024-01-06,271.27
CUST0251,2024-06-18,18.43
CUST0509,2024-06-12,476.21
CUST0782,2024-03-26,360.14
CUST0464,2024-09-07,293.16
CUST0026,2024-06-10,387.89
CUST0458,2024-06-24,243.64
CUST0112,2024-02-05,162.2
CUST0148,2024-02-12,488.15
CUST0098,2024-03-18,92.94
CUST0886,2024-04-24,300.77
CUST0086,2024-10-19,207.57
CUST0859,2024-05-02,266.47
CUST0860,2024-03-15,382.68
CUST0061,2024-04-22,133.49
CUST0319,2024-07-11,418.82
CUST0038,2024-07-19,347.61
CUST0614,2024-06-05,437.0
CUST0275,2024-01-12,112.52
CUST0576,2024-04-24,277.34
CUST0321,2024-02-01,125.51
CUST0473,2024-01-03,246.67
CUST0569,2024-11-19,461.4
CUST0436,2024-01-07,47.98
CUST0131,2024-12-24,89.43
CUST0767,2024-10-29,91.44
CUST0449,2024-11-02,29.14
CUST0435,2024-04-21,93.65
CUST0823,2024-04-06,248.72
CUST0767,2024-03-25,214.89
CUST0010,2024-08-01,67.62
CUST0302,2024-01-19,142.84
CUST0331,2024-02-20,445.88
CUST0578,2024-02-02,91.31
CUST0298,2024-04-07,345.66
CUST0823,2024-02-20,476.48
CUST0381,2024-04-09,306.21
CUST0484,2024-05-08,113.2
CUST0339,2024-10-22,90.48
CUST0733,2024-05-02,14.81
CUST0427,2024-09-30,83.67
CUST0069,2024-12-28,162.8
CUST0193,2024-09-19,350.08
CUST0551,2024-05-10,172.21
CUST0063,2024-02-15,239.66
CUST0161,2024-11-26,181.72
CUST0573,2024-09-06,179.03
CUST0015,2024-09-23,144.54
CUST0841,2024-05-26,296.39
CUST0314,2024-06-25,316.01
CUST0413,2024-08-22,284.95
CUST0657,2024-01-28,109.27
CUST0607,2024-10-13,60.46
CUST0222,2024-08-09,97.38
CUST0578,2024-11-08,72.09
CUST0535,2024-03-05,325.97
CUST0393,2024-07-14,292.07
CUST0874,2024-03-02,306.34
CUST0990,2024-02-19,337.56
CUST0485,2024-09-14,92.37
CUST0803,2024-09-03,494.65
CUST0094,2024-02-20,81.78
CUST0169,2024-05-01,438.56
CUST0332,2024-11-21,449.02
CUST0054,2024-10-21,260.74
CUST0451,2024-05-27,335.77
CUST0335,2024-07-29,255.18
CUST0121,2024-08-29,284.47
CUST0387,2024-06-16,356.06
CUST0364,2024-07-24,420.94
CUST0325,2024-04-03,48.32
CUST0620,2024-09-12,478.13
CUST0969,2024-02-10,418.47
CUST0729,2024-10-18,421.54
CUST0574,2024-05-18,250.15
CUST0808,2024-08-24,345.83
CUST0572,2024-05-22,329.53
CUST0183,2024-12-18,434.41
CUST0876,2024-05-06,387.66
CUST0355,2024-05-27,114.75
CUST0574,2024-09-24,197.4
CUST0184,2024-12-25,105.96
CUST0370,2024-04-05,105.5
CUST0601,2024-07-25,170.94
CUST0933,2024-06-25,458.75
CUST0515,2024-12-24,307.32
CUST0035,2024-02-03,144.73
CUST0491,2024-06-10,31.52
CUST0713,2024-01-05,133.99
CUST0641,2024-12-01,485.86
CUST0844,2024-12-15,432.96
CUST0950,2024-05-03,498.64
CUST0648,2024-05-12,250.25
CUST0485,2024-02-03,377.79
CUST0827,2024-11-07,28.71
CUST0030,2024-02-21,448.19
CUST0157,2024-01-04,370.74
CUST0892,2024-10-24,50.58
CUST0855,2024-10-30,37.46
CUST0653,2024-01-02,40.54
CUST0100,2024-03-27,145.96
CUST0874,2024-09-22,331.0
CUST0756,2024-12-22,173.01
CUST0689,2024-07-21,449.89
CUST0174,2024-03-05,363.85
CUST0376,2024-04-10,16.94
CUST0681,2024-06-07,214.03
CUST0684,2024-01-23,40.13
CUST0198,2024-04-18,82.28
CUST0274,2024-11-18,94.57
CUST0046,2024-08-11,308.18
CUST0706,2024-04-16,210.53
CUST0651,2024-12-29,162.47
CUST0575,2024-07-04,67.68
CUST0478,2024-03-15,419.69
CUST0089,2024-03-16,465.83
CUST0091,2024-11-01,459.83
CUST0187,2024-11-16,100.97
CUST0606,2024-02-14,483.23
CUST0786,2024-10-05,396.48
CUST0223,2024-02-08,193.52
CUST0084,2024-08-26,160.81
CUST0698,2024-02-06,471.9
CUST0886,2024-09-24,376.23
CUST0756,2024-10-24,162.14
CUST0389,2024-01-04,150.67
CUST0286,2024-10-20,286.87
CUST0424,2024-09-06,419.28
CUST0280,2024-09-19,96.78
CUST0303,2024-08-20,351.8
CUST0271,2024-11-13,250.04
CUST0593,2024-06-27,180.94
CUST0658,2024-04-07,230.34
CUST0647,2024-01-14,417.55
CUST0038,2024-03-06,198.98
CUST0551,2024-03-14,113.22
CUST0720,2024-05-22,179.99
